id,product,producer,target_kilos,current_kilos,base_price,deadline,status,created_by,created_at
LOT-AZU-0334,Azucar,Moreno y Fabra S.L.N.E,19324.59,17733.18,3.94,2026-06-03 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2026-05-01 04:09:51
LOT-AZU-0335,Azucar,Barragán y Escamilla S.Com.,23129.36,21608.95,3.58,2026-06-03 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2026-05-01 04:09:51
LOT-AZU-0336,Azucar,Hnos Barrena S.A.,35353.75,32909.21,3.57,2026-06-06 04:09:51,active,664ca3d9-b4cc-4644-b4bc-d65ed5ce51e1,2026-05-01 04:09:51
LOT-AZU-0337,Azucar,Bellido y Miranda S.A.,38578.57,36500.36,3.44,2026-06-05 04:09:51,completed,c42d60f7-72a5-4218-8455-6843a1d63934,2026-05-01 04:09:51
LOT-AZU-0338,Azucar,Distribuciones ZOF S.L.N.E,11916.85,11809.4,3.64,2026-06-09 04:09:51,completed,e93f25fc-9b20-4187-95fa-859beca1159e,2026-05-01 04:09:51
LOT-TRI-0001,Trigo,Instalaciones Balaguer S.Coop.,3968.92,3675.75,2.91,2022-05-07 04:09:51,completed,0762e274-b005-472c-953b-efa8fefbe7ae,2022-04-22 04:09:51
LOT-TRI-0002,Trigo,Instalaciones Rocamora S.A.,27059.49,24990.94,2.9,2022-06-06 04:09:51,completed,2d0d9e58-1728-4883-830b-e6313ff462d3,2022-04-22 04:09:51
LOT-TRI-0003,Trigo,Malo y asociados S.Com.,14450.04,13317.74,3.06,2022-05-31 04:09:51,completed,5230c44f-1ffb-4722-b4b2-8f7aa7e4d21b,2022-04-22 04:09:51
LOT-TRI-0004,Trigo,Transportes Castellana S.L.,6761.72,6307.47,2.95,2022-05-26 04:09:51,completed,0762e274-b005-472c-953b-efa8fefbe7ae,2022-04-22 04:09:51
LOT-TRI-0005,Trigo,Finanzas Iberia S.Coop.,16229.58,10475.53,2.65,2022-06-04 04:09:51,expired,664ca3d9-b4cc-4644-b4bc-d65ed5ce51e1,2022-04-22 04:09:51
LOT-TRI-0006,Trigo,Morán & Asociados S.Coop.,22850.81,20978.6,2.64,2022-06-17 04:09:51,completed,2d0d9e58-1728-4883-830b-e6313ff462d3,2022-05-22 04:09:51
LOT-TRI-0007,Trigo,Supermercados Reina y asociados S.A.T.,12205.43,12017.43,2.64,2022-06-30 04:09:51,completed,664ca3d9-b4cc-4644-b4bc-d65ed5ce51e1,2022-05-22 04:09:51
LOT-TRI-0008,Trigo,Hotel MHN S.Coop.,13893.03,13361.39,2.72,2022-06-07 04:09:51,completed,c42d60f7-72a5-4218-8455-6843a1d63934,2022-05-22 04:09:51
LOT-TRI-0009,Trigo,Hnos Murcia S.L.L.,8170.42,2368.89,2.86,2022-06-17 04:09:51,expired,0762e274-b005-472c-953b-efa8fefbe7ae,2022-05-22 04:09:51
LOT-TRI-0010,Trigo,Desarrollo Aznar S.A.,12584.93,12442.55,2.7,2022-06-15 04:09:51,completed,c42d60f7-72a5-4218-8455-6843a1d63934,2022-05-22 04:09:51
LOT-TRI-0011,Trigo,Minería Cazorla S.L.,6008.28,5815.74,2.8,2022-06-08 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2022-05-22 04:09:51
LOT-TRI-0012,Trigo,Instalaciones Valdés S.C.P,14810.35,13754.56,2.89,2022-06-25 04:09:51,completed,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2022-05-22 04:09:51
LOT-TRI-0013,Trigo,Anna Mosquera Estrada S.Com.,3724.7,3535.02,2.93,2022-06-30 04:09:51,completed,c42d60f7-72a5-4218-8455-6843a1d63934,2022-05-22 04:09:51
LOT-TRI-0014,Trigo,Mayte Luna Company S.Coop.,9600.14,9065.35,2.57,2022-06-16 04:09:51,completed,d92a3c54-572c-4498-8bd2-9e332d59536b,2022-05-22 04:09:51
LOT-TRI-0015,Trigo,Hotel VA S.C.P,14824.21,14796.61,2.87,2022-08-01 04:09:51,completed,664ca3d9-b4cc-4644-b4bc-d65ed5ce51e1,2022-06-21 04:09:51
LOT-TRI-0016,Trigo,Infraestructuras Antúnez & Asociados S.A.,12882.57,6351.56,2.8,2022-07-19 04:09:51,expired,0762e274-b005-472c-953b-efa8fefbe7ae,2022-06-21 04:09:51
LOT-TRI-0017,Trigo,Folch & Asociados S.L.,26936.78,6878.82,2.74,2022-07-22 04:09:51,expired,2d0d9e58-1728-4883-830b-e6313ff462d3,2022-06-21 04:09:51
LOT-TRI-0018,Trigo,Banco del Norte S.L.,9713.59,9392.23,2.78,2022-08-03 04:09:51,completed,2d0d9e58-1728-4883-830b-e6313ff462d3,2022-06-21 04:09:51
LOT-TRI-0019,Trigo,Font y Alemany S.L.,6834.96,6248.32,2.53,2022-08-03 04:09:51,completed,0762e274-b005-472c-953b-efa8fefbe7ae,2022-06-21 04:09:51
LOT-TRI-0020,Trigo,Infraestructuras LQV S.Coop.,6593.75,5963.2,2.7,2022-08-08 04:09:51,completed,c42d60f7-72a5-4218-8455-6843a1d63934,2022-07-21 04:09:51
LOT-TRI-0021,Trigo,Buendía y Barbero S.Coop.,16575.56,16177.85,2.68,2022-08-06 04:09:51,completed,2d0d9e58-1728-4883-830b-e6313ff462d3,2022-07-21 04:09:51
LOT-TRI-0022,Trigo,Florina Farré Gomis S.Com.,12888.46,12574.44,2.95,2022-08-12 04:09:51,completed,d92a3c54-572c-4498-8bd2-9e332d59536b,2022-07-21 04:09:51
LOT-TRI-0023,Trigo,Hnos Jáuregui S.A.,27733.93,13428.32,3.02,2022-08-05 04:09:51,expired,ce7054cf-8c59-4151-8af4-32616beee2ce,2022-07-21 04:09:51
LOT-TRI-0024,Trigo,Consultoría Herrera y asociados S.Coop.,22588.02,21382.26,2.77,2022-08-09 04:09:51,completed,0762e274-b005-472c-953b-efa8fefbe7ae,2022-07-21 04:09:51
LOT-TRI-0025,Trigo,Hermanos Castañeda S.L.,6481.43,3697.92,2.64,2022-08-22 04:09:51,expired,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2022-07-21 04:09:51
LOT-TRI-0026,Trigo,Comercial Iberia S.Com.,15577.02,15229.96,3.51,2022-09-18 04:09:51,completed,2d0d9e58-1728-4883-830b-e6313ff462d3,2022-08-20 04:09:51
LOT-TRI-0027,Trigo,Quique Vicens Canals S.L.N.E,25046.79,24685.86,3.07,2022-09-11 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2022-08-20 04:09:51
LOT-TRI-0028,Trigo,Suministros OU S.A.,28437.24,27310.03,3.12,2022-09-29 04:09:51,completed,d92a3c54-572c-4498-8bd2-9e332d59536b,2022-08-20 04:09:51
LOT-TRI-0029,Trigo,Daza & Asociados S.A.D,5429.05,2736.1,3.09,2022-09-09 04:09:51,expired,c42d60f7-72a5-4218-8455-6843a1d63934,2022-08-20 04:09:51
LOT-TRI-0030,Trigo,Villalba & Asociados S.Com.,27009.19,25142.04,3.21,2022-09-10 04:09:51,completed,5230c44f-1ffb-4722-b4b2-8f7aa7e4d21b,2022-08-20 04:09:51
LOT-TRI-0031,Trigo,Blanes y Chaves S.Coop.,16076.34,15952.22,3.48,2022-09-07 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2022-08-20 04:09:51
LOT-TRI-0032,Trigo,Losada y asociados S.L.,6101.69,5798.51,3.49,2022-09-30 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2022-08-20 04:09:51
LOT-TRI-0033,Trigo,Banco Dávila y asociados S.Com.,11506.14,11486.48,3.52,2022-10-04 04:09:51,completed,e2a93d75-5d24-4f15-9196-e3316fbc36d5,2022-09-19 04:09:51
LOT-TRI-0034,Trigo,Aliaga & Asociados S.Coop.,11245.69,10867.57,3.32,2022-11-02 04:09:51,completed,0762e274-b005-472c-953b-efa8fefbe7ae,2022-09-19 04:09:51
LOT-TRI-0035,Trigo,Suministros DP S.L.N.E,11128.23,10390.06,3.73,2022-10-30 04:09:51,completed,5230c44f-1ffb-4722-b4b2-8f7aa7e4d21b,2022-09-19 04:09:51
LOT-TRI-0036,Trigo,Infraestructuras Internacionales S.Com.,28311.31,27622.82,3.68,2022-10-26 04:09:51,completed,0762e274-b005-472c-953b-efa8fefbe7ae,2022-09-19 04:09:51
LOT-TRI-0037,Trigo,Cornelio Paz Cueto S.L.,12642.12,12093.65,3.45,2022-10-15 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2022-09-19 04:09:51
LOT-TRI-0038,Trigo,Distribuciones CSN S.A.T.,19109.84,17993.62,3.39,2022-11-20 04:09:51,completed,0762e274-b005-472c-953b-efa8fefbe7ae,2022-10-19 04:09:51
LOT-TRI-0039,Trigo,Marcelino Guerrero Soto S.L.N.E,3728.46,1700.27,3.34,2022-11-23 04:09:51,expired,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2022-10-19 04:09:51
LOT-TRI-0040,Trigo,Desarrollo WWL S.L.,26316.91,23879.28,3.32,2022-11-27 04:09:51,completed,c42d60f7-72a5-4218-8455-6843a1d63934,2022-10-19 04:09:51
LOT-TRI-0041,Trigo,Ferreras y Lobo S.Com.,26988.85,24536.63,3.12,2022-11-05 04:09:51,completed,e2a93d75-5d24-4f15-9196-e3316fbc36d5,2022-10-19 04:09:51
LOT-TRI-0042,Trigo,Salazar y asociados S.A.,13539.03,12815.04,3.22,2022-11-28 04:09:51,completed,e2a93d75-5d24-4f15-9196-e3316fbc36d5,2022-10-19 04:09:51
LOT-TRI-0043,Trigo,Soluciones Sevilla y asociados S.Com.,24020.41,22818.5,3.4,2022-11-29 04:09:51,completed,0762e274-b005-472c-953b-efa8fefbe7ae,2022-10-19 04:09:51
LOT-TRI-0044,Trigo,Uría & Asociados S.Com.,10921.67,10837.25,3.42,2022-11-29 04:09:51,completed,2d0d9e58-1728-4883-830b-e6313ff462d3,2022-10-19 04:09:51
LOT-TRI-0045,Trigo,Construcción del Norte S.Coop.,25906.36,24134.74,2.92,2022-12-04 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2022-11-18 04:09:51
LOT-TRI-0046,Trigo,Calvo y Ledesma S.L.N.E,8360.07,7764.4,2.86,2022-12-17 04:09:51,completed,664ca3d9-b4cc-4644-b4bc-d65ed5ce51e1,2022-11-18 04:09:51
LOT-TRI-0047,Trigo,Martin & Asociados S.A.,4964.27,4880.72,2.8,2022-12-28 04:09:51,completed,664ca3d9-b4cc-4644-b4bc-d65ed5ce51e1,2022-11-18 04:09:51
LOT-TRI-0048,Trigo,Alimentación Gimeno y asociados S.A.,2886.1,1438.02,2.64,2022-12-16 04:09:51,expired,5230c44f-1ffb-4722-b4b2-8f7aa7e4d21b,2022-11-18 04:09:51
LOT-TRI-0049,Trigo,Minería Caballero S.A.T.,16059.63,15107.35,2.69,2022-12-17 04:09:51,completed,664ca3d9-b4cc-4644-b4bc-d65ed5ce51e1,2022-11-18 04:09:51
LOT-TRI-0050,Trigo,Pineda & Asociados S.L.U.,16591.49,4505.43,2.95,2022-12-28 04:09:51,expired,ce7054cf-8c59-4151-8af4-32616beee2ce,2022-11-18 04:09:51
LOT-TRI-0051,Trigo,Manufacturas Quintanilla & Asociados S.L.N.E,24104.95,22535.98,3.04,2023-01-15 04:09:51,completed,c42d60f7-72a5-4218-8455-6843a1d63934,2022-12-18 04:09:51
LOT-TRI-0052,Trigo,Fábrica II S.A.,17321.01,16689.76,2.93,2023-01-22 04:09:51,completed,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2022-12-18 04:09:51
LOT-TRI-0053,Trigo,Lozano y Batlle S.L.N.E,27910.09,25420.39,3.05,2023-01-14 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2022-12-18 04:09:51
LOT-TRI-0054,Trigo,Grupo Hoz S.L.L.,12200.13,11885.8,3.05,2023-01-26 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2022-12-18 04:09:51
LOT-TRI-0055,Trigo,Instalaciones Aliaga y asociados S.L.N.E,8186.88,7552.63,2.89,2023-01-26 04:09:51,completed,0762e274-b005-472c-953b-efa8fefbe7ae,2022-12-18 04:09:51
LOT-TRI-0056,Trigo,Comercializadora Ibéricos S.L.,9736.99,2834.59,3.0,2023-01-25 04:09:51,expired,5230c44f-1ffb-4722-b4b2-8f7aa7e4d21b,2022-12-18 04:09:51
LOT-TRI-0057,Trigo,Gomila y Giner S.L.,21842.97,20958.48,3.1,2023-02-11 04:09:51,completed,5230c44f-1ffb-4722-b4b2-8f7aa7e4d21b,2023-01-17 04:09:51
LOT-TRI-0058,Trigo,Bou y Cases S.A.,24133.81,22042.81,3.18,2023-02-17 04:09:51,completed,664ca3d9-b4cc-4644-b4bc-d65ed5ce51e1,2023-01-17 04:09:51
LOT-TRI-0059,Trigo,Llorente y asociados S.A.,28257.2,25750.13,3.11,2023-02-21 04:09:51,completed,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2023-01-17 04:09:51
LOT-TRI-0060,Trigo,Instalaciones JZAH S.A.T.,22196.38,20820.82,3.26,2023-03-02 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2023-01-17 04:09:51
LOT-TRI-0061,Trigo,Supermercados Cerdá S.L.,5444.36,4963.61,3.55,2023-02-15 04:09:51,completed,d92a3c54-572c-4498-8bd2-9e332d59536b,2023-01-17 04:09:51
LOT-TRI-0062,Trigo,Suministros Cabrero y asociados S.L.,5481.28,5102.54,3.07,2023-02-08 04:09:51,completed,c42d60f7-72a5-4218-8455-6843a1d63934,2023-01-17 04:09:51
LOT-TRI-0063,Trigo,Jódar y Caballero S.L.N.E,22225.75,21484.84,3.14,2023-03-18 04:09:51,completed,664ca3d9-b4cc-4644-b4bc-d65ed5ce51e1,2023-02-16 04:09:51
LOT-TRI-0064,Trigo,Américo Verdú Pardo S.L.U.,13770.4,12530.17,3.31,2023-03-31 04:09:51,completed,2d0d9e58-1728-4883-830b-e6313ff462d3,2023-02-16 04:09:51
LOT-TRI-0065,Trigo,Hermanos Hervás S.L.U.,3156.06,2843.54,3.26,2023-03-10 04:09:51,completed,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2023-02-16 04:09:51
LOT-TRI-0066,Trigo,Familia Lucas S.A.,16435.69,15270.37,3.12,2023-03-12 04:09:51,completed,d92a3c54-572c-4498-8bd2-9e332d59536b,2023-02-16 04:09:51
LOT-TRI-0067,Trigo,Suministros Bayona S.A.,8845.6,2730.0,3.28,2023-03-28 04:09:51,expired,e2a93d75-5d24-4f15-9196-e3316fbc36d5,2023-02-16 04:09:51
LOT-TRI-0068,Trigo,Patricio Rosado Carrión S.A.,19255.89,10788.53,3.08,2023-03-07 04:09:51,expired,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2023-02-16 04:09:51
LOT-TRI-0069,Trigo,Vaquero y Redondo S.Com.,27246.9,25112.74,3.14,2023-03-31 04:09:51,completed,c42d60f7-72a5-4218-8455-6843a1d63934,2023-02-16 04:09:51
LOT-TRI-0070,Trigo,Grupo Rosales S.Com.,28700.52,7548.29,3.17,2023-03-16 04:09:51,expired,d92a3c54-572c-4498-8bd2-9e332d59536b,2023-02-16 04:09:51
LOT-TRI-0071,Trigo,Heriberto Giralt Baró S.A.T.,13787.53,13739.57,2.9,2023-03-16 04:09:51,completed,664ca3d9-b4cc-4644-b4bc-d65ed5ce51e1,2023-02-16 04:09:51
LOT-TRI-0072,Trigo,Elías y asociados S.Com.,29199.47,27525.54,3.22,2023-04-07 04:09:51,completed,d92a3c54-572c-4498-8bd2-9e332d59536b,2023-03-18 04:09:51
LOT-TRI-0073,Trigo,Palacio y Fuente S.A.,26316.54,24004.59,3.34,2023-04-27 04:09:51,completed,d92a3c54-572c-4498-8bd2-9e332d59536b,2023-03-18 04:09:51
LOT-TRI-0074,Trigo,Amado Torrents Dominguez S.Coop.,13642.9,12723.05,3.17,2023-04-11 04:09:51,completed,5230c44f-1ffb-4722-b4b2-8f7aa7e4d21b,2023-03-18 04:09:51
LOT-TRI-0075,Trigo,Industrias Terrón & Asociados S.A.,17272.93,16267.86,3.18,2023-04-20 04:09:51,completed,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2023-03-18 04:09:51
LOT-TRI-0076,Trigo,Calderon & Asociados S.Com.,13870.12,12670.83,3.24,2023-04-25 04:09:51,completed,664ca3d9-b4cc-4644-b4bc-d65ed5ce51e1,2023-03-18 04:09:51
LOT-TRI-0077,Trigo,Valle & Asociados S.A.,20795.48,20245.94,3.31,2023-04-12 04:09:51,completed,c42d60f7-72a5-4218-8455-6843a1d63934,2023-03-18 04:09:51
LOT-TRI-0078,Trigo,Farmaceútica del Noroeste S.A.,4700.43,2033.86,3.32,2023-04-27 04:09:51,expired,c42d60f7-72a5-4218-8455-6843a1d63934,2023-03-18 04:09:51
LOT-TRI-0079,Trigo,Sotelo & Asociados S.Com.,28956.81,26652.48,3.21,2023-04-06 04:09:51,completed,664ca3d9-b4cc-4644-b4bc-d65ed5ce51e1,2023-03-18 04:09:51
LOT-TRI-0080,Trigo,Hermanos Recio S.A.,13692.28,6361.04,3.2,2023-04-27 04:09:51,expired,ce7054cf-8c59-4151-8af4-32616beee2ce,2023-03-18 04:09:51
LOT-TRI-0081,Trigo,Familia Real S.A.,21970.24,5108.73,2.95,2023-05-29 04:09:51,expired,0762e274-b005-472c-953b-efa8fefbe7ae,2023-04-17 04:09:51
LOT-TRI-0082,Trigo,Restauración FV S.L.L.,26294.2,11071.7,2.91,2023-05-08 04:09:51,expired,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2023-04-17 04:09:51
LOT-TRI-0083,Trigo,Despacho Inteligentes S.L.,18955.2,10545.15,3.23,2023-05-11 04:09:51,expired,ce7054cf-8c59-4151-8af4-32616beee2ce,2023-04-17 04:09:51
LOT-TRI-0084,Trigo,Zabaleta & Asociados S.Com.,21147.98,19337.23,2.98,2023-05-23 04:09:51,completed,0762e274-b005-472c-953b-efa8fefbe7ae,2023-04-17 04:09:51
LOT-TRI-0085,Trigo,Restauración Montoya S.L.N.E,16322.54,14847.84,3.12,2023-05-30 04:09:51,completed,664ca3d9-b4cc-4644-b4bc-d65ed5ce51e1,2023-04-17 04:09:51
LOT-TRI-0086,Trigo,Cortes y Morillo S.L.,22196.76,21646.52,3.01,2023-05-17 04:09:51,completed,0762e274-b005-472c-953b-efa8fefbe7ae,2023-04-17 04:09:51
LOT-TRI-0087,Trigo,Promociones BMQ S.C.P,22623.67,21505.55,2.93,2023-05-29 04:09:51,completed,5230c44f-1ffb-4722-b4b2-8f7aa7e4d21b,2023-04-17 04:09:51
LOT-TRI-0088,Trigo,Comercializadora Aguiló y asociados S.Coop.,17198.35,8504.86,3.13,2023-05-18 04:09:51,expired,664ca3d9-b4cc-4644-b4bc-d65ed5ce51e1,2023-04-17 04:09:51
LOT-TRI-0089,Trigo,Promociones Avanzadas S.Com.,6012.73,5534.79,3.06,2023-06-30 04:09:51,completed,c42d60f7-72a5-4218-8455-6843a1d63934,2023-05-17 04:09:51
LOT-TRI-0090,Trigo,Suministros Espejo S.A.,13010.58,12195.4,3.06,2023-06-25 04:09:51,completed,0762e274-b005-472c-953b-efa8fefbe7ae,2023-05-17 04:09:51
LOT-TRI-0091,Trigo,Verdú y Coll S.L.,6045.66,5874.0,2.85,2023-06-22 04:09:51,completed,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2023-05-17 04:09:51
LOT-TRI-0092,Trigo,Comercializadora Narváez y asociados S.L.U.,18263.88,16661.7,2.95,2023-06-15 04:09:51,completed,e2a93d75-5d24-4f15-9196-e3316fbc36d5,2023-05-17 04:09:51
LOT-TRI-0093,Trigo,Inmobiliaria del Sur S.Coop.,6311.08,6078.31,3.04,2023-06-06 04:09:51,completed,c42d60f7-72a5-4218-8455-6843a1d63934,2023-05-17 04:09:51
LOT-TRI-0094,Trigo,Quero & Asociados S.L.,20779.28,18857.69,2.81,2023-06-03 04:09:51,completed,0762e274-b005-472c-953b-efa8fefbe7ae,2023-05-17 04:09:51
LOT-TRI-0095,Trigo,Finanzas CTT S.A.,17023.29,16234.29,3.07,2023-06-14 04:09:51,completed,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2023-05-17 04:09:51
LOT-TRI-0096,Trigo,Hermanos Bellido S.Com.,25757.38,25153.32,2.99,2023-06-26 04:09:51,completed,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2023-05-17 04:09:51
LOT-TRI-0097,Trigo,Grupo Comas S.Com.,28636.7,17526.48,2.81,2023-07-20 04:09:51,expired,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2023-06-16 04:09:51
LOT-TRI-0098,Trigo,Banca Privada Esteban & Asociados S.Com.,26367.11,25724.29,2.83,2023-07-11 04:09:51,completed,e2a93d75-5d24-4f15-9196-e3316fbc36d5,2023-06-16 04:09:51
LOT-TRI-0099,Trigo,Rivero & Asociados S.Com.,8810.64,8210.8,2.91,2023-07-09 04:09:51,completed,d92a3c54-572c-4498-8bd2-9e332d59536b,2023-06-16 04:09:51
LOT-TRI-0100,Trigo,Higueras y asociados S.Com.,28625.95,10583.92,2.83,2023-07-19 04:09:51,expired,e2a93d75-5d24-4f15-9196-e3316fbc36d5,2023-06-16 04:09:51
LOT-TRI-0101,Trigo,Casanovas y asociados S.L.N.E,19413.23,18745.33,3.02,2023-07-30 04:09:51,completed,664ca3d9-b4cc-4644-b4bc-d65ed5ce51e1,2023-06-16 04:09:51
LOT-TRI-0102,Trigo,Infraestructuras Alemany S.A.,5166.06,4662.3,2.87,2023-07-13 04:09:51,completed,e2a93d75-5d24-4f15-9196-e3316fbc36d5,2023-06-16 04:09:51
LOT-TRI-0103,Trigo,Díez y Cantón S.Com.,9625.52,4489.06,2.74,2023-08-30 04:09:51,expired,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2023-07-16 04:09:51
LOT-TRI-0104,Trigo,Olivera y Santamaria S.A.,26053.73,15169.14,2.8,2023-08-24 04:09:51,expired,e2a93d75-5d24-4f15-9196-e3316fbc36d5,2023-07-16 04:09:51
LOT-TRI-0105,Trigo,Talleres Villar y asociados S.L.,10634.72,10503.21,2.86,2023-08-26 04:09:51,completed,0762e274-b005-472c-953b-efa8fefbe7ae,2023-07-16 04:09:51
LOT-TRI-0106,Trigo,Comercializadora del Norte S.L.,4258.47,3853.57,2.77,2023-08-13 04:09:51,completed,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2023-07-16 04:09:51
LOT-TRI-0107,Trigo,Grupo Rodríguez S.L.L.,4736.69,1527.33,2.86,2023-08-17 04:09:51,expired,0762e274-b005-472c-953b-efa8fefbe7ae,2023-07-16 04:09:51
LOT-TRI-0108,Trigo,Angulo y asociados S.Com.,3140.6,3001.21,2.75,2023-08-21 04:09:51,completed,d92a3c54-572c-4498-8bd2-9e332d59536b,2023-07-16 04:09:51
LOT-TRI-0109,Trigo,Fábrica Segovia S.Com.,19387.86,18649.61,3.73,2023-09-22 04:09:51,completed,2d0d9e58-1728-4883-830b-e6313ff462d3,2023-08-15 04:09:51
LOT-TRI-0110,Trigo,Desarrollo Castellana S.L.N.E,12137.0,11326.89,3.7,2023-09-23 04:09:51,completed,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2023-08-15 04:09:51
LOT-TRI-0111,Trigo,Despacho Granados S.A.,7167.37,7057.19,3.46,2023-09-18 04:09:51,completed,2d0d9e58-1728-4883-830b-e6313ff462d3,2023-08-15 04:09:51
LOT-TRI-0112,Trigo,Despacho IHW S.A.U,23382.32,23073.02,3.26,2023-09-16 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2023-08-15 04:09:51
LOT-TRI-0113,Trigo,Graciana Sanz Osorio S.Com.,2422.98,2187.37,3.47,2023-09-13 04:09:51,completed,e2a93d75-5d24-4f15-9196-e3316fbc36d5,2023-08-15 04:09:51
LOT-TRI-0114,Trigo,Hermanos Lorenzo S.A.,9030.86,8826.13,3.26,2023-09-20 04:09:51,completed,664ca3d9-b4cc-4644-b4bc-d65ed5ce51e1,2023-08-15 04:09:51
LOT-TRI-0115,Trigo,Despacho Guzman & Asociados S.Coop.,7945.65,7428.83,3.36,2023-09-04 04:09:51,completed,0762e274-b005-472c-953b-efa8fefbe7ae,2023-08-15 04:09:51
LOT-TRI-0116,Trigo,Comercializadora Luque S.Coop.,7258.09,2412.32,3.7,2023-10-22 04:09:51,expired,2d0d9e58-1728-4883-830b-e6313ff462d3,2023-09-14 04:09:51
LOT-TRI-0117,Trigo,Hnos Hierro S.Com.,11152.97,10994.01,3.91,2023-10-11 04:09:51,completed,c42d60f7-72a5-4218-8455-6843a1d63934,2023-09-14 04:09:51
LOT-TRI-0118,Trigo,Hnos Giralt S.L.,3389.18,3226.02,3.6,2023-10-01 04:09:51,completed,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2023-09-14 04:09:51
LOT-TRI-0119,Trigo,Alarcón y asociados S.L.,23900.7,23559.18,3.58,2023-09-30 04:09:51,completed,5230c44f-1ffb-4722-b4b2-8f7aa7e4d21b,2023-09-14 04:09:51
LOT-TRI-0120,Trigo,Manufacturas Castellana S.A.,28918.74,28250.33,3.78,2023-10-25 04:09:51,completed,d92a3c54-572c-4498-8bd2-9e332d59536b,2023-09-14 04:09:51
LOT-TRI-0121,Trigo,Construcción HR S.Coop.,21784.48,19630.15,3.25,2023-11-08 04:09:51,completed,2d0d9e58-1728-4883-830b-e6313ff462d3,2023-10-14 04:09:51
LOT-TRI-0122,Trigo,Promociones Mariscal & Asociados S.A.,23069.29,21199.16,3.48,2023-11-06 04:09:51,completed,e2a93d75-5d24-4f15-9196-e3316fbc36d5,2023-10-14 04:09:51
LOT-TRI-0123,Trigo,Supermercados Borrell y asociados S.L.N.E,20795.75,19107.42,3.71,2023-11-13 04:09:51,completed,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2023-10-14 04:09:51
LOT-TRI-0124,Trigo,María Teresa Vicente Bayo S.A.,17789.14,17110.37,3.45,2023-11-26 04:09:51,completed,c42d60f7-72a5-4218-8455-6843a1d63934,2023-10-14 04:09:51
LOT-TRI-0125,Trigo,Oller y asociados S.Coop.,13759.35,5668.18,3.63,2023-11-15 04:09:51,expired,ce7054cf-8c59-4151-8af4-32616beee2ce,2023-10-14 04:09:51
LOT-TRI-0126,Trigo,Hernando Marco Trillo S.L.,18696.73,17865.64,3.29,2023-11-27 04:09:51,completed,5230c44f-1ffb-4722-b4b2-8f7aa7e4d21b,2023-10-14 04:09:51
LOT-TRI-0127,Trigo,Infraestructuras Nevado S.Com.,10259.22,2586.73,3.34,2023-11-18 04:09:51,expired,0762e274-b005-472c-953b-efa8fefbe7ae,2023-10-14 04:09:51
LOT-TRI-0128,Trigo,Suministros Tomas & Asociados S.Com.,11455.41,11089.38,3.6,2023-11-04 04:09:51,completed,e2a93d75-5d24-4f15-9196-e3316fbc36d5,2023-10-14 04:09:51
LOT-TRI-0129,Trigo,Supermercados Pozo y asociados S.L.N.E,19246.01,17472.11,2.93,2023-12-21 04:09:51,completed,d92a3c54-572c-4498-8bd2-9e332d59536b,2023-11-13 04:09:51
LOT-TRI-0130,Trigo,Tecnologías Casal & Asociados S.A.,18000.12,17911.38,2.99,2023-12-16 04:09:51,completed,2d0d9e58-1728-4883-830b-e6313ff462d3,2023-11-13 04:09:51
LOT-TRI-0131,Trigo,Familia Duran S.C.P,11330.62,2456.34,2.82,2023-12-14 04:09:51,expired,ccef7116-f1aa-4bcf-8b41-fe254592ed7a,2023-11-13 04:09:51
